ticker,date,adjusted,ret,mkt_rf,smb,hml,rmw,cma,rf,mom,excess
SPY,2014-07-28,163.52455139160156,4.042039073355319e-4,-8e-4,-0.0046,0.0027,4e-4,3e-4,0,-0.0022,4.042039073355319e-4
SPY,2014-07-29,162.82186889648438,-0.004297107004038958,-0.0033,0.0063,-0.0066,-0.0015,-0.0014000000000000002,0,-0.0021,-0.004297107004038958
SPY,2014-07-30,162.84666442871094,1.5228625242191818e-4,0.0012,0.0037,-0.0036,-0.0068000000000000005,-0.0034999999999999996,0,-0.0013,1.5228625242191818e-4
SPY,2014-07-31,159.63075256347656,-0.019748097859518587,-0.0203,-0.0016,0.0048,0.004,0.0029,0,-0.0068000000000000005,-0.019748097859518587
SPY,2014-08-01,159.14303588867188,-0.0030552801823743314,-0.0032,-0.0024,-4e-4,0.001,0.0014000000000000002,0,0.0031,-0.0030552801823743314
SPY,2014-08-04,160.29209899902344,0.007220316641159075,0.0074,3e-4,-0.0022,-0.0011,-0.0045000000000000005,0,0.0054,0.007220316641159075
SPY,2014-08-05,158.7378692626953,-0.009696234225104239,-0.0084,0.0072,-0.0018,-0.0016,1e-4,0,-0.003,-0.009696234225104239
SPY,2014-08-06,158.7874755859375,3.125046560885636e-4,2e-4,0.0040999999999999995,0.0011,-3e-4,0.0028000000000000004,0,-0.0052,3.125046560885636e-4
SPY,2014-08-07,157.92767333984375,-0.005414798887135253,-0.0052,-5e-4,-0.0015,7.000000000000001e-4,-4e-4,0,0.0011,-0.005414798887135253
SPY,2014-08-08,159.7547149658203,0.011568850394224173,0.0113,-0.0016,-0.0017000000000000001,0.0034000000000000002,0.0018,0,5e-4,0.011568850394224173
SPY,2014-08-11,160.21775817871094,0.0028984635163331607,0.004,0.0055000000000000005,-0.0026,-0.0017000000000000001,-0.0027,0,3e-4,0.0028984635163331607
SPY,2014-08-12,159.9945526123047,-0.0013931387440665466,-0.0023,-0.005699999999999999,0.0026,6e-4,1e-4,0,-4e-4,-0.0013931387440665466
SPY,2014-08-13,161.07749938964844,0.006768647804953121,0.006999999999999999,-0.0015,-0.0024,-0.0039000000000000003,-0.0023,0,0.0077,0.006768647804953121
SPY,2014-08-14,161.83807373046875,0.004721791334620029,0.0044,-0.0026,1e-4,-0.002,-2e-4,0,-0.0034000000000000002,0.004721791334620029
SPY,2014-08-15,161.80503845214844,-2.0412550371384786e-4,0,-0.0014000000000000002,-0.0014000000000000002,0.0018,-0.0024,0,0.0042,-2.0412550371384786e-4
SPY,2014-08-18,163.16082763671875,0.008379153069274059,0.009300000000000001,0.0058,-0.0018,0,3e-4,0,0.001,0.008379153069274059
SPY,2014-08-19,164.01239013671875,0.005219160213479901,0.0049,-0.0012,-9e-4,0.0024,-0.0013,0,-6e-4,0.005219160213479901
SPY,2014-08-20,164.4505157470703,0.002671295808727381,0.0019,-0.006500000000000001,0.0029,-1e-4,0.0028000000000000004,0,1e-4,0.002671295808727381
SPY,2014-08-21,164.9299774169922,0.002915537648171984,0.0028000000000000004,-8e-4,0.008100000000000001,-0.0012,0.0025,0,-0.0039000000000000003,0.002915537648171984
SPY,2014-08-22,164.67376708984375,-0.0015534491131388162,-0.001,0.0027,-0.0038,-7.000000000000001e-4,-0.0018,0,9e-4,-0.0015534491131388162
SPY,2014-08-25,165.50872802734375,0.0050703943454724065,0.0049,-0.0021,1e-4,-2e-4,-0.0011,0,0.0033,0.0050703943454724065
SPY,2014-08-26,165.6161651611328,6.491327380107048e-4,0.0019,0.0068000000000000005,-0.0032,-0.0038,-0.0017000000000000001,0,-0.0021,6.491327380107048e-4
SPY,2014-08-27,165.5500946044922,-3.9893784870781435e-4,0,-0.0021,0.0015,0.0013,0.001,0,7.000000000000001e-4,-3.9893784870781435e-4
SPY,2014-08-28,165.45907592773438,-5.497953774974418e-4,-0.0019,-0.004,8e-4,0.0022,4e-4,0,5e-4,-5.497953774974418e-4
SPY,2014-08-29,165.93032836914065,0.002848151053449044,0.0039000000000000003,0.0028000000000000004,9e-4,-0.0031,-0.0016,0,6e-4,0.002848151053449044
SPY,2014-09-02,165.84771728515625,-4.978660911260091e-4,5e-4,0.0042,-9e-4,-9e-4,-0.0021,0,0.0028000000000000004,-4.978660911260091e-4
SPY,2014-09-03,165.75674438476565,-5.485327255615458e-4,-0.0014000000000000002,-0.0051,0.0024,5e-4,0.0043,0,-0.0012,-5.485327255615458e-4
SPY,2014-09-04,165.51698303222656,-0.0014464651404020312,-0.0018,-0.0014000000000000002,-0.0017000000000000001,0.0019,0,0,-0.0038,-0.0014464651404020312
SPY,2014-09-05,166.26101684570313,0.004495211306091207,0.0045000000000000005,-0.0028000000000000004,-2e-4,0.0013,0,0,0.0028000000000000004,0.004495211306091207
SPY,2014-09-08,165.8311004638672,-0.0025857918470143515,-0.0022,0.004699999999999999,-0.0046,-0.0039000000000000003,-0.0023,0,0.0017000000000000001,-0.0025857918470143515
SPY,2014-09-09,164.78121948242188,-0.006331025835977444,-0.0072,-0.0043,2e-4,0.0029,0.0014000000000000002,0,0.0017000000000000001,-0.006331025835977444
SPY,2014-09-10,165.40127563476565,0.003762905471214273,0.0045000000000000005,0.0016,-0.004,-0.0029,-0.0017000000000000001,0,1e-4,0.003762905471214273
SPY,2014-09-11,165.59136962890625,0.0011492897706566474,0.0019,0.005,0.0022,-0.0024,0,0,-0.0011,0.0011492897706566474
SPY,2014-09-12,164.62413024902344,-0.005841121925921677,-0.0055000000000000005,-0.0018,0.0013,-5e-4,0.0012,0,-0.0042,-0.005841121925921677
SPY,2014-09-15,164.50010681152344,-7.53373380393163e-4,-0.0028000000000000004,-0.0092,0.0063,0.004699999999999999,0.0070999999999999995,0,-0.0013,-7.53373380393163e-4
SPY,2014-09-16,165.74020385742188,0.0075385789707680395,0.006999999999999999,-0.004,-0.001,0.0015,-0.0018,0,0.0067,0.0075385789707680395
SPY,2014-09-17,165.96339416503906,0.0013466274471896078,0.0017000000000000001,8e-4,-0.0024,-0.0023,-0.0021,0,5e-4,0.0013466274471896078
SPY,2014-09-18,166.84799194335938,0.005330077652187848,0.005,2e-4,1e-4,-0.0011,-3e-4,0,6e-4,0.005330077652187848
SPY,2014-09-19,166.69766235351565,-9.009972975566605e-4,-0.0018,-0.0097,3e-4,0.002,-6e-4,0,-3e-4,-9.009972975566605e-4
SPY,2014-09-22,165.41029357910156,-0.007722776409929355,-0.0097,-0.0054,0.001,0.004699999999999999,0.0021,0,-7.000000000000001e-4,-0.007722776409929355
SPY,2014-09-23,164.46340942382813,-0.00572445725586368,-0.0062,-0.0031,-6e-4,-2e-4,-0.0029,0,0.0027,-0.00572445725586368
SPY,2014-09-24,165.7508087158203,0.00782787670827445,0.008100000000000001,5e-4,-0.009300000000000001,9e-4,-0.0043,0,0.0015,0.00782787670827445
SPY,2014-09-25,163.07632446289065,-0.01613557287382572,-0.0163,0.0012,0.0012,0.0031,0.0027,0,-0.0022,-0.01613557287382572
SPY,2014-09-26,164.3720245361328,0.007945359803206875,0.0085,-6e-4,-0.0025,0.001,-0.0049,0,0.006,0.007945359803206875
SPY,2014-09-29,164.07302856445313,-0.00181901982726973,-0.0022,0.0016,-0.0044,0.0017000000000000001,-0.0027,0,0.0013,-0.00181901982726973
SPY,2014-09-30,163.64112854003906,-0.0026323645524980455,-0.004,-0.0101,0.0011,4e-4,1e-4,0,-0.0017000000000000001,-0.0026323645524980455
SPY,2014-10-01,161.42349243164065,-0.013551826048766258,-0.0139,-0.0014000000000000002,0.003,0.002,1e-4,0,-0.0039000000000000003,-0.013551826048766258
SPY,2014-10-02,161.44837951660156,1.54172633648475e-4,0.0016,0.0098,-0.0039000000000000003,-0.0031,-0.0029,0,-0.0024,1.54172633648475e-4
SPY,2014-10-03,163.22586059570313,0.011009593805918483,0.0109,-0.0039000000000000003,-0.0045000000000000005,-9e-4,-0.0013,0,0.0046,0.011009593805918483
SPY,2014-10-06,163.0347900390625,-0.0011705899784709706,-0.0026,-0.0076,0.0036,0.003,0.0024,0,-0.003,-0.0011705899784709706
SPY,2014-10-07,160.51817321777344,-0.015436072390966893,-0.015600000000000001,-0.0014000000000000002,0.0015,0.0026,3e-4,0,0.0011,-0.015436072390966893
SPY,2014-10-08,163.32550048828125,0.017489155366222198,0.017,-1e-4,-6e-4,-5e-4,-5e-4,0,0.0026,0.017489155366222198
SPY,2014-10-09,160.08627319335938,-0.019832954959499993,-0.0217,-0.004699999999999999,-0.004,0.004,-0.0012,0,5e-4,-0.019832954959499993
SPY,2014-10-10,158.25888061523438,-0.011415048533972683,-0.0129,-8e-4,0.0051,0.0075,0.0039000000000000003,0,-0.0039000000000000003,-0.011415048533972683
SPY,2014-10-13,155.65928649902344,-0.016426213215365637,-0.0159,0.0132,0.0049,-0.003,0.0023,0,-0.009000000000000001,-0.016426213215365637
SPY,2014-10-14,155.9001007080078,0.0015470596994280328,0.0027,0.0084,-0.0012,2e-4,0.001,0,-0.0084,0.0015470596994280328
SPY,2014-10-15,154.84524536132813,-0.0067662262044035915,-0.0054,0.0168,-0.013300000000000001,-0.0048,-0.0063,0,-0.0066,-0.0067662262044035915
SPY,2014-10-16,154.7123565673828,-8.582039030983202e-4,0.0022,0.0105,0.0024,-0.0044,0.0012,0,-0.0033,-8.582039030983202e-4
SPY,2014-10-17,156.5396728515625,0.01181105585049913,0.0113,-0.015700000000000002,-0.001,-2e-4,0.0026,0,0.010700000000000001,0.01181105585049913
SPY,2014-10-20,158.05963134765625,0.009709733439490664,0.009399999999999999,0.0013,-0.0032,0.001,-0.0032,0,3e-4,0.009709733439490664
SPY,2014-10-21,161.19091796875,0.01981079289123744,0.019799999999999998,-0.0042,7.000000000000001e-4,7.000000000000001e-4,-0.001,0,0.0032,0.01981079289123744
SPY,2014-10-22,160.04469299316406,-0.007110977405117569,-0.0085,-0.0055000000000000005,0.0017000000000000001,0.0013,0.002,0,0.0077,-0.007110977405117569
SPY,2014-10-23,161.9052276611328,0.011625094423144855,0.0129,0.0045000000000000005,-0.0044,-0.0034000000000000002,-7.000000000000001e-4,0,0.0011,0.011625094423144855
SPY,2014-10-24,163.1510772705078,0.007694931333425359,0.0066,-0.005,-0.0013,-0.0034000000000000002,0.001,0,0.011000000000000001,0.007694931333425359
SPY,2014-10-27,162.92684936523438,-0.0013743574913800405,-0.0017000000000000001,7.000000000000001e-4,-0.003,0.0012,-2e-4,0,0.0034000000000000002,-0.0013743574913800405
SPY,2014-10-28,164.7955780029297,0.011469740223762459,0.0137,0.015600000000000001,5e-4,-0.004,-0.0018,0,-0.0023,0.011469740223762459
SPY,2014-10-29,164.54647827148438,-0.0015115680557938882,-0.0017000000000000001,1e-4,0.0044,0.0021,0.0034999999999999996,0,0.0029,-0.0015115680557938882
SPY,2014-10-30,165.60130310058594,0.006410497752259436,0.006,0.002,-0.0052,-0.0040999999999999995,7.000000000000001e-4,0,2e-4,0.006410497752259436
SPY,2014-10-31,167.49502563476565,0.011435432564377068,0.0123,0.0031,0.002,0.002,-2e-4,0,1e-4,0.011435432564377068
SPY,2014-11-03,167.58639526367188,5.455065221187105e-4,-1e-4,-0.003,-5e-4,4e-4,0.0014000000000000002,0,0.003,5.455065221187105e-4
SPY,2014-11-04,167.00498962402344,-0.0034692890119969455,-0.0034999999999999996,-4e-4,-0.0025,0.0013,7.000000000000001e-4,0,0.0052,-0.0034692890119969455
SPY,2014-11-05,168.05982971191406,0.006316218996003542,0.0048,-0.0043,0.0085,0.003,0.0077,0,-0.0017000000000000001,0.006316218996003542
SPY,2014-11-06,168.73260498046875,0.004003189041116739,0.0049,6e-4,-0.0049,0.0013,-0.0027,0,0.0022,0.004003189041116739
SPY,2014-11-07,168.89041137695313,9.352454227957718e-4,9e-4,1e-4,0.0048,-0.0023,5e-4,0,-0.0091,9.352454227957718e-4
SPY,2014-11-10,169.42198181152344,0.003147428147260989,0.0033,0.0014000000000000002,-0.005,-0.0028000000000000004,-0.0042,0,0.0062,0.003147428147260989
SPY,2014-11-11,169.5880584716797,9.802545005110908e-4,0.001,2e-4,-0.0027,0.0012,-0.0029,0,-0.0038,9.802545005110908e-4
SPY,2014-11-12,169.40533447265625,-0.001077457933478021,7.000000000000001e-4,0.006999999999999999,-0.0027,0.002,6e-4,0,-0.0022,-0.001077457933478021
SPY,2014-11-13,169.59637451171875,0.0011277097008615122,-3e-4,-0.0091,-0.0036,0.005699999999999999,0,0,0.0036,0.0011277097008615122
SPY,2014-11-14,169.63790893554688,2.449016020991124e-4,6e-4,-0.0014000000000000002,0.0018,-2e-4,-0.0012,0,-0.008,2.449016020991124e-4
SPY,2014-11-17,169.74591064453125,6.366602233078833e-4,-5e-4,-0.009399999999999999,0.0023,3e-4,0.0024,0,0.0058,6.366602233078833e-4
SPY,2014-11-18,170.7259979248047,0.005773849140471299,0.0051,-2e-4,-0.0034000000000000002,-0.0015,2e-4,0,0.0060999999999999995,0.005773849140471299
SPY,2014-11-19,170.451904296875,-0.0016054592227389142,-0.0021,-0.0088,-5e-4,0.0039000000000000003,7.000000000000001e-4,0,-0.001,-0.0016054592227389142
SPY,2014-11-20,170.75096130371094,0.0017544949589713976,0.0031,0.0089,0,-2e-4,-6e-4,0,-0.0072,0.0017544949589713976
SPY,2014-11-21,171.66452026367188,0.005350241972201797,0.0048,-0.0038,-5e-4,-0.001,2e-4,0,-0.0033,0.005350241972201797
SPY,2014-11-24,172.14625549316406,0.0028062597253775134,0.004,0.0091,-0.0053,-0.002,-0.001,0,0.0011,0.0028062597253775134
SPY,2014-11-25,172.02166748046875,-7.237335040393145e-4,-9e-4,4e-4,-2e-4,0.0011,0.0015,0,0.0048,-7.237335040393145e-4
SPY,2014-11-26,172.46185302734375,0.0025588959421345425,0.0029,3e-4,-0.0049,-0.0019,-0.002,0,0.009399999999999999,0.0025588959421345425
SPY,2014-11-28,172.096435546875,-0.0021188307678151608,-0.0034000000000000002,-0.01,-0.0116,0.0068000000000000005,-1e-4,0,0.0113,-0.0021188307678151608
SPY,2014-12-01,170.90042114257813,-0.006949675630969709,-0.009000000000000001,-0.009000000000000001,0.0060999999999999995,0.001,0.0052,0,0.003,-0.006949675630969709
SPY,2014-12-02,172.0050506591797,0.006463585690523299,0.006500000000000001,0.0046,8e-4,-0.005,5e-4,0,0.0078000000000000005,0.006463585690523299
SPY,2014-12-03,172.66957092285156,0.0038633764597331144,0.0046,0.0044,0.003,-0.0018,6e-4,0,-0.0021,0.0038633764597331144
SPY,2014-12-04,172.47845458984375,-0.0011068327325212124,-0.0017000000000000001,-0.0034000000000000002,7.000000000000001e-4,0.001,-0.0015,0,0.0091,-0.0011068327325212124
SPY,2014-12-05,172.76089477539065,0.0016375389391014572,0.0025,0.005699999999999999,0.0023,-0.0066,0.0016,0,0.004,0.0016375389391014572
SPY,2014-12-08,171.6063690185547,-0.00668279565428842,-0.008199999999999999,-0.0054,0.0018,2e-4,9e-4,0,0.011000000000000001,-0.00668279565428842
SPY,2014-12-09,171.49014282226565,-6.77283698464981e-4,0.0013,0.017,-0.0012,-0.004699999999999999,-0.003,0,-0.0034999999999999996,-6.77283698464981e-4
SPY,2014-12-10,168.74087524414065,-0.016031636179662967,-0.0172,-0.0064,-0.0013,0.0012,0.0016,0,0.0063,-0.016031636179662967
SPY,2014-12-11,169.59637451171875,0.005069899432134095,0.005,-6e-4,-0.0017000000000000001,0.0019,2e-4,0,0.0021,0.005069899432134095
SPY,2014-12-12,166.85549926757813,-0.016161166487384082,-0.0155,0.0046,-0.0059,0.002,-0.0032,0,3e-4,-0.016161166487384082
SPY,2014-12-15,165.70924377441406,-0.00686974956291897,-0.0068000000000000005,-0.0024,8e-4,0.0070999999999999995,0.0014000000000000002,0,0.0017000000000000001,-0.00686974956291897
SPY,2014-12-16,164.3802947998047,-0.008019763679680492,-0.008,0.0069,0.006,-0.0013,0.0045000000000000005,0,-0.0055000000000000005,-0.008019763679680492
SPY,2014-12-17,167.6029510498047,0.019604881801220886,0.0215,0.009000000000000001,-8e-4,-0.0046,-0.0046,0,-0.0066,0.019604881801220886
SPY,2014-12-18,171.74761962890625,0.024729090705986057,0.0236,-0.009000000000000001,-0.0019,-0.0040999999999999995,-0.0024,0,0.0028000000000000004,0.024729090705986057
SPY,2014-12-19,172.4783477783203,0.004254662457581215,0.0044,-0.0023,0.0024,-0.0046,-3e-4,0,-0.0096,0.004254662457581215
SPY,2014-12-22,173.27182006835938,0.0046004168074411655,0.0037,0.0019,-0.001,0.002,0.001,0,0.002,0.0046004168074411655
SPY,2014-12-23,173.5056610107422,0.0013495612979106397,0.0021,-0.0014000000000000002,0.0111,0.0059,0.0064,0,-0.0095,0.0013495612979106397
SPY,2014-12-24,173.52235412597656,9.621078146460071e-5,6e-4,0.0034000000000000002,-0.0019,-0.0012,-7.000000000000001e-4,0,0.0073,9.621078146460071e-5
SPY,2014-12-26,174.08192443847656,0.0032247736340285105,0.0038,0.0034000000000000002,-0.003,-8e-4,-0.0019,0,7.000000000000001e-4,0.0032247736340285105
SPY,2014-12-29,174.3157196044922,0.001343018046070954,0.0013,0.0022,0.0058,0.0019,0.0019,0,-0.0018,0.001343018046070954
SPY,2014-12-30,173.38037109375,-0.005365829959939394,-0.0048,7.000000000000001e-4,0.0032,-6e-4,0.0033,0,-8e-4,-0.005365829959939394
SPY,2014-12-31,171.65992736816406,-0.009922944072231044,-0.009300000000000001,0.004699999999999999,-0.0045000000000000005,-0.0011,-0.0026,0,-0.0048,-0.009922944072231044
SPY,2015-01-02,171.56805419921875,-5.352045195048394e-4,-0.0012,-0.005600000000000001,0.0012,-0.0028000000000000004,0.0016,0,-8e-4,-5.352045195048394e-4
SPY,2015-01-05,168.46957397460938,-0.018059773651168953,-0.0184,0.0025,-0.0068000000000000005,0.0017000000000000001,-8e-4,0,0.011399999999999999,-0.018059773651168953
SPY,2015-01-06,166.8827667236328,-0.009418954494511356,-0.0103,-0.0079,-0.0029,0.0052,6e-4,0,0.0049,-0.009418954494511356
SPY,2015-01-07,168.96234130859375,0.012461290196637442,0.011899999999999999,0.0017000000000000001,-0.0067,0.0026,-0.0017000000000000001,0,0.0089,0.012461290196637442
SPY,2015-01-08,171.96055603027344,0.01774486964644817,0.0181,-0.001,-0.0029,0.001,-0.0021,0,0.0014000000000000002,0.01774486964644817
SPY,2015-01-09,170.58255004882813,-0.008013500382045291,-0.0085,-3e-4,-0.004699999999999999,-0.0012,-0.0016,0,-1e-4,-0.008013500382045291
SPY,2015-01-12,169.2462615966797,-0.007833676139593071,-0.0078000000000000005,0.0034999999999999996,-0.0044,0.0017000000000000001,0.0019,0,0.0088,-0.007833676139593071
SPY,2015-01-13,168.7702178955078,-0.002812728013492638,-0.0019,0.0024,1e-4,0.0043,1e-4,0,0.0032,-0.002812728013492638
SPY,2015-01-14,167.75132751464844,-0.006037145614697259,-0.006,0.0027,-0.005,0.0019,-0.0012,0,0.0013,-0.006037145614697259
SPY,2015-01-15,166.2146453857422,-0.009160476710815102,-0.0108,-0.0095,0.0060999999999999995,0.006999999999999999,0.0059,0,0.0074,-0.009160476710815102
SPY,2015-01-16,168.3944549560547,0.013114425418131459,0.013600000000000001,0.0049,-0.0013,-0.0031,-7.000000000000001e-4,0,-0.0023,0.013114425418131459
SPY,2015-01-20,168.75347900390625,0.002132041984074018,0.0011,-0.0073,-0.0054,2e-4,-0.0052,0,0.0073,0.002132041984074018
SPY,2015-01-21,169.60536193847656,0.00504809109476545,0.0042,-0.0092,0.0059,0.0018,-2e-4,0,-0.0095,0.00504809109476545
SPY,2015-01-22,172.12762451171875,0.014871361049051846,0.0158,0.0045000000000000005,0.0042,2e-4,-8e-4,0,0.004,0.014871361049051846
SPY,2015-01-23,171.18382263183594,-0.005483151716989876,-0.004699999999999999,0.0042,-0.0076,-6e-4,-0.0060999999999999995,0,0.0017000000000000001,-0.005483151716989876
SPY,2015-01-26,171.5847930908203,0.002342338503835917,0.0042,0.0059,-5e-4,-0.0042,-0.0012,0,-0.0083,0.002342338503835917
SPY,2015-01-27,169.32144165039065,-0.013190862661306202,-0.012199999999999999,0.0073,0.002,-0.0034999999999999996,0.0048,0,-0.0054,-0.013190862661306202
SPY,2015-01-28,167.14999389648438,-0.012824410970878719,-0.0139,-0.0017000000000000001,-0.008100000000000001,0.0052,-0.0022,0,0.0121,-0.012824410970878719
SPY,2015-01-29,168.69505310058594,0.009243549270234519,0.0098,0.0021,4e-4,1e-4,-0.0034000000000000002,0,0.0058,0.009243549270234519
SPY,2015-01-30,166.57374572753906,-0.012574804856796962,-0.0131,-0.0084,5e-4,-0.0016,-0.004699999999999999,0,-0.025,-0.012574804856796962
SPY,2015-02-02,168.63661193847656,0.012384101719797425,0.0124,-0.0038,0.01,4e-4,0.0016,0,-0.009300000000000001,0.012384101719797425
SPY,2015-02-03,171.07530212402344,0.014461214308768122,0.0149,0.0024,0.005,6e-4,0.0042,0,-0.0134,0.014461214308768122
SPY,2015-02-04,170.42384338378906,-0.0038080233215784798,-0.0034999999999999996,-9e-4,-0.0022,0.0032,-0.0012,0,0.0075,-0.0038080233215784798
SPY,2015-02-05,172.1443328857422,0.010095356775158715,0.011000000000000001,0.0043,-7.000000000000001e-4,-0.0051,-0.0018,0,-0.0074,0.010095356775158715
SPY,2015-02-06,171.66827392578125,-0.002765464026497577,-0.002,0.001,0.0034000000000000002,-0.0019,-0.0011,0,-0.0075,-0.002765464026497577
SPY,2015-02-09,170.89990234375,-0.004475909056809502,-0.0046,-0.0034999999999999996,0.0011,-3e-4,-4e-4,0,-0.0063,-0.004475909056809502
SPY,2015-02-10,172.7205810546875,0.01065348011302758,0.0105,-0.0034999999999999996,-0.0073,0.0011,-0.004,0,0.012199999999999999,0.01065348011302758
SPY,2015-02-11,172.82078552246094,5.801536050975553e-4,3e-4,-0.0016,-0.0034000000000000002,7.000000000000001e-4,-0.001,0,0.0049,5.801536050975553e-4
SPY,2015-02-12,174.4827423095703,0.00961664872709056,0.01,0.0019,-5e-4,-0.0016,-0.0015,0,-0.0049,0.00961664872709056
SPY,2015-02-13,175.2010040283203,0.004116520116789868,0.004699999999999999,0.0014000000000000002,-0.003,-0.003,-0.0024,0,-0.0134,0.004116520116789868
SPY,2015-02-17,175.47657775878906,0.0015729004065765384,0.0016,-3e-4,-3e-4,-0.0017000000000000001,-0.0015,0,-0.0011,0.0015729004065765384
SPY,2015-02-18,175.49327087402344,9.513016180040523e-5,3e-4,0.0027,-0.0083,0.0028000000000000004,-0.0019,0,0.0068000000000000005,9.513016180040523e-5
SPY,2015-02-19,175.36802673339844,-7.136691908540271e-4,-1e-4,0.0022,-0.0038,-4e-4,-0.0037,0,-0.005699999999999999,-7.136691908540271e-4
SPY,2015-02-20,176.42030334472656,0.006000390327296268,0.0060999999999999995,-0.0043,-0.0027,-7.000000000000001e-4,-0.0011,0,0.005,0.006000390327296268
SPY,2015-02-23,176.3953399658203,-1.414994670849712e-4,-8e-4,4e-4,-0.0037,0.0038,-0.0019,0,0.0089,-1.414994670849712e-4
SPY,2015-02-24,176.89639282226565,0.002840510733120416,0.0032,0,0.0070999999999999995,-0.0024,0.0037,0,-4e-4,0.002840510733120416
SPY,2015-02-25,176.7460479736328,-8.499034165376784e-4,1e-4,0.0019,-0.0048,-0.005600000000000001,-0.0024,0,-0.01,-8.499034165376784e-4
SPY,2015-02-26,176.5373077392578,-0.0011810178319016096,-8e-4,0.0055000000000000005,-0.005,-0.0013,-0.0032,0,0.0042,-0.0011810178319016096
SPY,2015-02-27,175.9359588623047,-0.003406355770652736,-0.0036,-0.0021,0.0022,7.000000000000001e-4,0.003,0,-0.0017000000000000001,-0.003406355770652736
SPY,2015-03-02,177.0467071533203,0.006313367080830412,0.0062,0.0019,-0.0046,5e-4,0.001,0,0.0040999999999999995,0.006313367080830412
SPY,2015-03-03,176.32009887695313,-0.004104048519456227,-0.0043,-0.003,0.0032,-7.000000000000001e-4,0,0,-0.0039000000000000003,-0.004104048519456227
SPY,2015-03-04,175.57681274414065,-0.004215549659662865,-0.0040999999999999995,0.0012,-0.0037,-4e-4,-0.003,0,5e-4,-0.004215549659662865
SPY,2015-03-05,175.7689208984375,0.001094154468886499,0.0015,0.0022,-0.0043,-0.0051,-0.002,0,-2e-4,0.001094154468886499
SPY,2015-03-06,173.29685974121094,-0.014064267702109667,-0.0129,0.003,0.0040999999999999995,-0.0012,-2e-4,0,4e-4,-0.014064267702109667
SPY,2015-03-09,174.01504516601565,0.004144249502715747,0.0037,0.001,0,0.0028000000000000004,-6e-4,0,0.0079,0.004144249502715747
SPY,2015-03-10,171.1922149658203,-0.01622175943179094,-0.0163,0.0043,-0.0053,0.0012,-0.0015,0,0.0043,-0.01622175943179094
SPY,2015-03-11,170.79132080078125,-0.0023417780132064525,-3e-4,0.006,0.0051,-0.0048,-6e-4,0,-7.000000000000001e-4,-0.0023417780132064525
SPY,2015-03-12,172.96278381347656,0.01271412974918218,0.0128,0.004,0.0046,-5e-4,0.0023,0,0.0069,0.01271412974918218
SPY,2015-03-13,171.902099609375,-0.006132441793058829,-0.0058,0.0021,-2e-4,-0.0011,-9e-4,0,0.0074,-0.006132441793058829
SPY,2015-03-16,174.1988525390625,0.013360819529875334,0.0124,-0.0078000000000000005,-0.0038,-0.0013,-0.0016,0,0.006500000000000001,0.013360819529875334
SPY,2015-03-17,173.68101501464844,-0.002972680456077903,-0.0019,0.0052,-1e-4,-1e-4,-0.0028000000000000004,0,0.0021,-0.002972680456077903
SPY,2015-03-18,175.7689208984375,0.012021497476929044,0.0109,-0.005,2e-4,0.0015,-3e-4,0,-0.0086,0.012021497476929044
SPY,2015-03-19,174.96713256835938,-0.004561604668105179,-0.0036,0.0079,-0.011200000000000002,8e-4,-0.0037,0,0.0098,-0.004561604668105179
SPY,2015-03-20,176.5115203857422,0.008826731024922152,0.008100000000000001,-0.0011,0.005600000000000001,0.0044,0.0026,0,-0.0043,0.008826731024922152
SPY,2015-03-23,176.16763305664065,-0.0019482429721868755,-0.0019,0.0019,0.0024,0.0018,0.0032,0,-0.0049,-0.0019482429721868755
SPY,2015-03-24,175.17776489257813,-0.005618899152401435,-0.0051,0.0054,-0.0026,0.0011,-0.0021,0,-0.0018,-0.005618899152401435
SPY,2015-03-25,172.6106719970703,-0.014654216515903151,-0.015600000000000001,-0.009000000000000001,0.0103,0.0036,0.0053,0,-0.012199999999999999,-0.014654216515903151
SPY,2015-03-26,172.19964599609375,-0.0023812316829606717,-0.0022,0.001,-4e-4,3e-4,-0.0024,0,-1e-4,-0.0023812316829606717
SPY,2015-03-27,172.5939178466797,0.002289620563998618,0.0032,0.0044,-0.0072,-0.0014000000000000002,-0.0011,0,0.011399999999999999,0.002289620563998618
SPY,2015-03-30,174.6995391845703,0.012199858280991682,0.0124,6e-4,1e-4,-0.0029,0,0,0.0014000000000000002,0.012199858280991682
SPY,2015-03-31,173.17271423339844,-0.008739719396504975,-0.0075,0.0045000000000000005,0.0039000000000000003,0.0018,0.0024,0,-0.0024,-0.008739719396504975
SPY,2015-04-01,172.56036376953125,-0.0035360678301887827,-0.0038,0.0034999999999999996,0.0042,-0.0016,0.0022,0,-0.0015,-0.0035360678301887827
SPY,2015-04-02,173.18115234375,0.0035975154471039605,0.0034999999999999996,-0.0011,0.0028000000000000004,-0.001,0.0022,0,-0.005699999999999999,0.0035975154471039605
SPY,2015-04-06,174.3472442626953,0.006733365052512763,0.0060999999999999995,-0.003,-8e-4,0.002,-0.0018,0,-0.0123,0.006733365052512763
SPY,2015-04-07,173.8857879638672,-0.0026467656588413657,-0.0022,-0.0019,-0.0019,-0.0018,-0.0026,0,-0.003,-0.0026467656588413657
SPY,2015-04-08,174.47305297851565,0.0033773031224983985,0.0037,0.004699999999999999,-0.0074,-4e-4,-0.003,0,0.0127,0.0033773031224983985
