ticker,date,adjusted
EFA,2018-08-07,55.72231674194336
EFA,2018-08-08,55.67341613769531
EFA,2018-08-09,55.51036834716797
EFA,2018-08-10,54.40179443359375
EFA,2018-08-13,54.20616149902344
EFA,2018-08-14,54.19801712036133
EFA,2018-08-15,53.415496826171875
EFA,2018-08-16,53.79045104980469
EFA,2018-08-17,54.10834884643555
EFA,2018-08-20,54.40179443359375
EFA,2018-08-21,54.73601150512695
EFA,2018-08-22,54.94793701171875
EFA,2018-08-23,54.556678771972656
EFA,2018-08-24,54.87457275390625
EFA,2018-08-27,55.608192443847656
EFA,2018-08-28,55.55928421020508
EFA,2018-08-29,55.86088180541992
EFA,2018-08-30,55.33104705810547
EFA,2018-08-31,54.890872955322266
EFA,2018-09-04,54.42626190185547
EFA,2018-09-05,53.92902374267578
EFA,2018-09-06,53.7660026550293
EFA,2018-09-07,53.3339729309082
EFA,2018-09-10,53.66002655029297
EFA,2018-09-11,53.70893478393555
EFA,2018-09-12,53.93717575073242
EFA,2018-09-13,54.33659362792969
EFA,2018-09-14,54.4181022644043
EFA,2018-09-17,54.46700668334961
EFA,2018-09-18,55.03759765625
EFA,2018-09-19,55.233238220214844
EFA,2018-09-20,55.91794204711914
EFA,2018-09-21,55.94239044189453
EFA,2018-09-24,55.68970489501953
EFA,2018-09-25,55.966854095458984
EFA,2018-09-26,55.99130630493164
EFA,2018-09-27,55.8771858215332
EFA,2018-09-28,55.42070388793945
EFA,2018-10-01,55.485923767089844
EFA,2018-10-02,55.200626373291016
EFA,2018-10-03,55.102813720703125
EFA,2018-10-04,54.458858489990234
EFA,2018-10-05,54.1328125
EFA,2018-10-08,53.87195587158203
EFA,2018-10-09,53.7333869934082
EFA,2018-10-10,52.59219741821289
EFA,2018-10-11,51.85858917236328
EFA,2018-10-12,52.04606628417969
EFA,2018-10-15,51.923805236816406
EFA,2018-10-16,52.812294006347656
EFA,2018-10-17,52.51070022583008
EFA,2018-10-18,51.66295623779297
EFA,2018-10-19,51.95641326904297
EFA,2018-10-22,51.728172302246094
EFA,2018-10-23,51.239097595214844
EFA,2018-10-24,49.78815841674805
EFA,2018-10-25,50.415809631347656
EFA,2018-10-26,50.07345199584961
EFA,2018-10-29,49.934879302978516
EFA,2018-10-30,50.5380859375
EFA,2018-10-31,50.91304016113281
EFA,2018-11-01,51.56514358520508
EFA,2018-11-02,51.63850402832031
EFA,2018-11-05,51.63850402832031
EFA,2018-11-06,51.85044479370117
EFA,2018-11-07,52.54330062866211
EFA,2018-11-08,52.02976989746094
EFA,2018-11-09,51.68741226196289
EFA,2018-11-12,50.83967590332031
EFA,2018-11-13,51.059757232666016
EFA,2018-11-14,51.100521087646484
EFA,2018-11-15,51.2635498046875
EFA,2018-11-16,51.32059860229492
EFA,2018-11-19,50.87228775024414
EFA,2018-11-20,49.991943359375
EFA,2018-11-21,50.692955017089844
EFA,2018-11-23,50.35874938964844
EFA,2018-11-26,51.1168212890625
EFA,2018-11-27,50.92119216918945
EFA,2018-11-28,51.646663665771484
EFA,2018-11-29,51.38582229614258
EFA,2018-11-30,51.165740966796875
EFA,2018-12-03,51.8422966003418
EFA,2018-12-04,50.4973258972168
EFA,2018-12-06,50.02454376220703
EFA,2018-12-07,49.5191650390625
EFA,2018-12-10,49.13605499267578
EFA,2018-12-11,49.29093933105469
EFA,2018-12-12,50.01640319824219
EFA,2018-12-13,49.926727294921875
EFA,2018-12-14,49.28278350830078
EFA,2018-12-17,48.891517639160156
EFA,2018-12-18,48.93106460571289
EFA,2018-12-19,48.46144485473633
EFA,2018-12-20,48.26371765136719
EFA,2018-12-21,47.423336029052734
EFA,2018-12-24,46.871334075927734
EFA,2018-12-26,47.958866119384766
EFA,2018-12-27,48.09893035888672
EFA,2018-12-28,48.354339599609375
EFA,2018-12-31,48.428489685058594
EFA,2019-01-02,48.329620361328125
EFA,2019-01-03,47.89295959472656
EFA,2019-01-04,49.35948944091797
EFA,2019-01-07,49.548988342285156
EFA,2019-01-08,49.87030792236328
EFA,2019-01-09,50.4305534362793
EFA,2019-01-10,50.62828063964844
EFA,2019-01-11,50.28224563598633
EFA,2019-01-14,50.05155944824219
EFA,2019-01-15,50.315208435058594
EFA,2019-01-16,50.45527648925781
EFA,2019-01-17,50.63652801513672
EFA,2019-01-18,51.147342681884766
EFA,2019-01-22,50.35639953613281
EFA,2019-01-23,50.587093353271484
EFA,2019-01-24,50.64476013183594
EFA,2019-01-25,51.221492767333984
EFA,2019-01-28,50.94137191772461
EFA,2019-01-29,51.05671691894531
EFA,2019-01-30,51.616966247558594
EFA,2019-01-31,51.64168167114258
EFA,2019-02-01,51.62519073486328
EFA,2019-02-04,51.814697265625
EFA,2019-02-05,52.218406677246094
EFA,2019-02-06,51.95475387573242
EFA,2019-02-07,51.26268768310547
EFA,2019-02-08,51.097900390625
EFA,2019-02-11,51.048465728759766
EFA,2019-02-12,51.64168167114258
EFA,2019-02-13,51.64990997314453
EFA,2019-02-14,51.66639709472656
EFA,2019-02-15,52.41613006591797
EFA,2019-02-19,52.61387634277344
EFA,2019-02-20,52.762168884277344
EFA,2019-02-21,52.655059814453125
EFA,2019-02-22,52.82809066772461
EFA,2019-02-25,52.984619140625
EFA,2019-02-26,53.240028381347656
EFA,2019-02-27,53.02581787109375
EFA,2019-02-28,52.951663970947266
EFA,2019-03-01,53.240028381347656
EFA,2019-03-04,53.042293548583984
EFA,2019-03-05,53.091732025146484
EFA,2019-03-06,52.95990753173828
EFA,2019-03-07,52.28430938720703
EFA,2019-03-08,52.29255294799805
EFA,2019-03-11,52.745689392089844
EFA,2019-03-12,52.712738037109375
EFA,2019-03-13,53.1658821105957
EFA,2019-03-14,53.15763473510742
EFA,2019-03-15,53.734371185302734
EFA,2019-03-18,53.92385482788086
EFA,2019-03-19,54.03097152709961
EFA,2019-03-20,54.055686950683594
EFA,2019-03-21,54.022727966308594
EFA,2019-03-22,52.984619140625
EFA,2019-03-25,53.058773040771484
EFA,2019-03-26,53.322425842285156
EFA,2019-03-27,53.347137451171875
EFA,2019-03-28,53.21531295776367
EFA,2019-03-29,53.437767028808594
EFA,2019-04-01,54.12159729003906
EFA,2019-04-02,54.13808822631836
EFA,2019-04-03,54.558265686035156
EFA,2019-04-04,54.44291687011719
EFA,2019-04-05,54.58298110961914
EFA,2019-04-08,54.615936279296875
EFA,2019-04-09,54.2699089050293
EFA,2019-04-10,54.47587203979492
EFA,2019-04-11,54.360530853271484
EFA,2019-04-12,54.73950958251953
EFA,2019-04-15,54.76423263549805
EFA,2019-04-16,54.8054313659668
EFA,2019-04-17,54.96196746826172
EFA,2019-04-18,54.92900848388672
EFA,2019-04-22,54.838382720947266
EFA,2019-04-23,54.94549560546875
EFA,2019-04-24,54.56650161743164
EFA,2019-04-25,54.52531051635742
EFA,2019-04-26,54.747745513916016
EFA,2019-04-29,54.970211029052734
EFA,2019-04-30,55.00316619873047
EFA,2019-05-01,54.6900749206543
EFA,2019-05-02,54.60769271850586
EFA,2019-05-03,55.192657470703125
EFA,2019-05-06,54.56650161743164
EFA,2019-05-07,53.61077880859375
EFA,2019-05-08,53.67669677734375
EFA,2019-05-09,53.42952346801758
EFA,2019-05-10,53.82500076293945
EFA,2019-05-13,52.57267379760742
EFA,2019-05-14,53.09996795654297
EFA,2019-05-15,53.28946304321289
EFA,2019-05-16,53.71788787841797
EFA,2019-05-17,53.363609313964844
EFA,2019-05-20,53.14940643310547
EFA,2019-05-21,53.5036735534668
EFA,2019-05-22,53.28946304321289
EFA,2019-05-23,52.80335998535156
EFA,2019-05-24,53.371849060058594
EFA,2019-05-28,52.852806091308594
EFA,2019-05-29,52.5150032043457
EFA,2019-05-30,52.712738037109375
EFA,2019-05-31,52.23487854003906
EFA,2019-06-03,52.53972244262695
EFA,2019-06-04,53.14116287231445
EFA,2019-06-05,53.12469482421875
EFA,2019-06-06,53.33889389038086
EFA,2019-06-07,54.01449203491211
EFA,2019-06-10,54.16278839111328
EFA,2019-06-11,54.43466567993164
EFA,2019-06-12,54.03097152709961
EFA,2019-06-13,54.080406188964844
EFA,2019-06-14,53.6849365234375
EFA,2019-06-17,53.723655700683594
EFA,2019-06-18,54.43906784057617
EFA,2019-06-19,54.775733947753906
EFA,2019-06-20,55.25548553466797
EFA,2019-06-21,55.01982498168945
EFA,2019-06-24,55.137657165527344
EFA,2019-06-25,54.809410095214844
EFA,2019-06-26,54.876731872558594
EFA,2019-06-27,55.01140213012695
EFA,2019-06-28,55.32281494140625
EFA,2019-07-01,55.583736419677734
EFA,2019-07-02,55.74365234375
EFA,2019-07-03,56.12240219116211
EFA,2019-07-05,55.69315719604492
EFA,2019-07-08,55.373321533203125
EFA,2019-07-09,55.137657165527344
EFA,2019-07-10,55.33123016357422
EFA,2019-07-11,55.31440734863281
EFA,2019-07-12,55.381736755371094
EFA,2019-07-15,55.43223571777344
EFA,2019-07-16,55.204986572265625
EFA,2019-07-17,55.12923812866211
EFA,2019-07-18,55.297569274902344
EFA,2019-07-19,55.137657165527344
EFA,2019-07-22,55.196571350097656
EFA,2019-07-23,55.541656494140625
EFA,2019-07-24,55.583736419677734
EFA,2019-07-25,55.01982498168945
EFA,2019-07-26,55.12923812866211
EFA,2019-07-29,55.247074127197266
EFA,2019-07-30,54.60740280151367
EFA,2019-07-31,54.245487213134766
EFA,2019-08-01,54.0939826965332
EFA,2019-08-02,53.614234924316406
EFA,2019-08-05,52.27598571777344
EFA,2019-08-06,52.629486083984375
EFA,2019-08-07,52.83148193359375
EFA,2019-08-08,53.344905853271484
EFA,2019-08-09,52.97456741333008
EFA,2019-08-12,52.55372619628906
EFA,2019-08-13,53.050315856933594
EFA,2019-08-14,51.594234466552734
EFA,2019-08-15,51.77097702026367
EFA,2019-08-16,52.3938102722168
EFA,2019-08-19,52.713645935058594
EFA,2019-08-20,52.53689956665039
EFA,2019-08-21,52.907230377197266
EFA,2019-08-22,52.80623245239258
EFA,2019-08-23,52.14972686767578
EFA,2019-08-26,52.578983306884766
EFA,2019-08-27,52.53689956665039
EFA,2019-08-28,52.53689956665039
EFA,2019-08-29,52.99140167236328
EFA,2019-08-30,53.201820373535156
EFA,2019-09-03,53.10081481933594
EFA,2019-09-04,53.84989929199219
EFA,2019-09-05,54.136070251464844
EFA,2019-09-06,54.31282043457031
EFA,2019-09-09,54.472740173339844
EFA,2019-09-10,54.56532669067383
EFA,2019-09-11,54.86832046508789
EFA,2019-09-12,55.18815231323242
EFA,2019-09-13,55.49957275390625
EFA,2019-09-16,55.002986907958984
EFA,2019-09-17,55.18815231323242
EFA,2019-09-18,55.120819091796875
EFA,2019-09-19,55.30599594116211
EFA,2019-09-20,55.17973327636719
EFA,2019-09-23,55.036651611328125
EFA,2019-09-24,54.82623291015625
EFA,2019-09-25,54.666316986083984
EFA,2019-09-26,54.86832046508789
EFA,2019-09-27,54.68314743041992
EFA,2019-09-30,54.885154724121094
EFA,2019-10-01,54.34648513793945
EFA,2019-10-02,53.2354850769043
EFA,2019-10-03,53.58898162841797
EFA,2019-10-04,54.00981903076172
EFA,2019-10-07,53.942481994628906
EFA,2019-10-08,53.43748092651367
EFA,2019-10-09,53.82466125488281
EFA,2019-10-10,54.20340347290039
EFA,2019-10-11,55.171329498291016
EFA,2019-10-14,54.944068908691406
EFA,2019-10-15,55.583736419677734
EFA,2019-10-16,55.66790771484375
EFA,2019-10-17,55.80257797241211
EFA,2019-10-18,55.777313232421875
EFA,2019-10-21,56.080322265625
EFA,2019-10-22,55.94565200805664
EFA,2019-10-23,56.248661041259766
EFA,2019-10-24,56.34965133666992
EFA,2019-10-25,56.408565521240234
EFA,2019-10-28,56.661067962646484
EFA,2019-10-29,56.64424514770508
EFA,2019-10-30,56.8798942565918
EFA,2019-10-31,56.7452392578125
EFA,2019-11-01,57.25023651123047
EFA,2019-11-04,57.54481887817383
EFA,2019-11-05,57.43540573120117
EFA,2019-11-06,57.41014862060547
EFA,2019-11-07,57.58689880371094
EFA,2019-11-08,57.55323028564453
EFA,2019-11-11,57.47749328613281
EFA,2019-11-12,57.502742767333984
EFA,2019-11-13,57.30073165893555
EFA,2019-11-14,57.14082336425781
EFA,2019-11-15,57.502742767333984
EFA,2019-11-18,57.57007598876953
EFA,2019-11-19,57.49430847167969
EFA,2019-11-20,57.13240051269531
EFA,2019-11-21,57.05665588378906
EFA,2019-11-22,57.21657180786133
EFA,2019-11-25,57.67106628417969
EFA,2019-11-26,57.63740539550781
EFA,2019-11-27,57.788909912109375
EFA,2019-11-29,57.38490676879883
EFA,2019-12-02,57.09032440185547
EFA,2019-12-03,56.8798942565918
EFA,2019-12-04,57.401737213134766
EFA,2019-12-05,57.29232406616211
EFA,2019-12-06,57.814151763916016
EFA,2019-12-09,57.51115036010742
EFA,2019-12-10,57.53641128540039
EFA,2019-12-11,57.83941650390625
EFA,2019-12-12,58.226566314697266
EFA,2019-12-13,58.630584716796875
EFA,2019-12-16,59.25701141357422
EFA,2019-12-17,58.91655731201172
EFA,2019-12-18,58.8399543762207
EFA,2019-12-19,58.8399543762207
EFA,2019-12-20,58.88250732421875
EFA,2019-12-23,58.97613525390625
EFA,2019-12-24,58.91655731201172
EFA,2019-12-26,59.17190170288086
EFA,2019-12-27,59.27404022216797
EFA,2019-12-30,58.831443786621094
EFA,2019-12-31,59.10380172729492
EFA,2020-01-02,59.699615478515625
EFA,2020-01-03,58.95909881591797
EFA,2020-01-06,59.188934326171875
EFA,2020-01-07,59.02720642089844
EFA,2020-01-08,59.19743347167969
EFA,2020-01-09,59.33362579345703
EFA,2020-01-10,59.11231994628906
EFA,2020-01-13,59.41872787475586
EFA,2020-01-14,59.478309631347656
EFA,2020-01-15,59.478309631347656
EFA,2020-01-16,59.72515106201172
EFA,2020-01-17,59.90388870239258
EFA,2020-01-21,59.42724609375
EFA,2020-01-22,59.546417236328125
EFA,2020-01-23,59.401702880859375
EFA,2020-01-24,59.146358489990234
EFA,2020-01-27,57.92070770263672
EFA,2020-01-28,58.46544647216797
EFA,2020-01-29,58.473960876464844
EFA,2020-01-30,58.42289352416992
EFA,2020-01-31,57.43556213378906
EFA,2020-02-03,57.57174301147461
EFA,2020-02-04,58.533538818359375
EFA,2020-02-05,59.09529495239258
EFA,2020-02-06,59.25701141357422
EFA,2020-02-07,58.69525909423828
EFA,2020-02-10,58.814414978027344
EFA,2020-02-11,59.21445083618164
EFA,2020-02-12,59.41872787475586
EFA,2020-02-13,59.00166702270508
EFA,2020-02-14,58.899532318115234
EFA,2020-02-18,58.52503204345703
EFA,2020-02-19,58.72079849243164
EFA,2020-02-20,58.371822357177734
EFA,2020-02-21,58.099456787109375
EFA,2020-02-24,55.77582550048828
EFA,2020-02-25,54.85657501220703
EFA,2020-02-26,54.9246711730957
EFA,2020-02-27,53.298973083496094
EFA,2020-02-28,52.97553634643555
EFA,2020-03-02,53.656463623046875
EFA,2020-03-03,53.222373962402344
EFA,2020-03-04,54.814022064208984
EFA,2020-03-05,53.358551025390625
EFA,2020-03-06,52.5584716796875
EFA,2020-03-09,48.48146438598633
EFA,2020-03-10,50.268882751464844
EFA,2020-03-11,47.70691680908203
EFA,2020-03-12,42.463836669921875
EFA,2020-03-13,45.0343132019043
EFA,2020-03-16,40.38703536987305
EFA,2020-03-17,42.35319137573242
EFA,2020-03-18,39.92741012573242
EFA,2020-03-19,40.54875946044922
EFA,2020-03-20,40.04658126831055
EFA,2020-03-23,39.57844543457031
EFA,2020-03-24,42.931968688964844
EFA,2020-03-25,44.327857971191406
EFA,2020-03-26,46.31103515625
EFA,2020-03-27,44.991764068603516
EFA,2020-03-30,45.90248489379883
EFA,2020-03-31,45.50244140625
EFA,2020-04-01,43.48522186279297
EFA,2020-04-02,44.33637237548828
EFA,2020-04-03,43.32350158691406
EFA,2020-04-06,45.62160110473633
EFA,2020-04-07,45.876949310302734
EFA,2020-04-08,46.2514533996582
EFA,2020-04-09,47.29837417602539
EFA,2020-04-13,46.847259521484375
EFA,2020-04-14,47.6813850402832
EFA,2020-04-15,46.19187927246094
EFA,2020-04-16,46.21741485595703
EFA,2020-04-17,47.44306945800781
EFA,2020-04-20,46.73660659790039
EFA,2020-04-21,45.82587814331055
EFA,2020-04-22,46.60042953491211
EFA,2020-04-23,46.45573425292969
EFA,2020-04-24,46.99195098876953
EFA,2020-04-27,47.613285064697266
EFA,2020-04-28,47.97077560424805
EFA,2020-04-29,49.170894622802734
EFA,2020-04-30,48.14951705932617
EFA,2020-05-01,47.102603912353516
EFA,2020-05-04,47.08557891845703
EFA,2020-05-05,47.17069625854492
EFA,2020-05-06,46.86428451538086
EFA,2020-05-07,47.57073974609375
EFA,2020-05-08,48.37933349609375
EFA,2020-05-11,48.336769104003906
EFA,2020-05-12,47.723941802978516
EFA,2020-05-13,47.35795211791992
EFA,2020-05-14,46.90684127807617
EFA,2020-05-15,46.94940185546875
EFA,2020-05-18,48.84745788574219
EFA,2020-05-19,48.175048828125
EFA,2020-05-20,49.179405212402344
EFA,2020-05-21,48.60914611816406
EFA,2020-05-22,48.47295379638672
EFA,2020-05-26,49.8603401184082
EFA,2020-05-27,50.46464920043945
EFA,2020-05-28,50.941287994384766
EFA,2020-05-29,50.76254653930664
EFA,2020-06-01,51.89457702636719
EFA,2020-06-02,52.37973403930664
EFA,2020-06-03,53.630924224853516
EFA,2020-06-04,53.40110778808594
EFA,2020-06-05,54.32035446166992
EFA,2020-06-08,55.02681350708008
EFA,2020-06-09,54.31184005737305
EFA,2020-06-10,54.19268035888672
EFA,2020-06-11,51.29025650024414
EFA,2020-06-12,52.17546081542969
EFA,2020-06-15,52.3895378112793
EFA,2020-06-16,53.036964416503906
EFA,2020-06-17,53.235504150390625
EFA,2020-06-18,52.950645446777344
EFA,2020-06-19,52.69166564941406
EFA,2020-06-22,53.32182693481445
EFA,2020-06-23,53.61532974243164
EFA,2020-06-24,52.2427864074707
EFA,2020-06-25,52.98516845703125
EFA,2020-06-26,52.216896057128906
EFA,2020-06-29,52.63987350463867
EFA,2020-06-30,52.54491424560547
EFA,2020-07-01,52.74345779418945
EFA,2020-07-02,53.32182693481445
EFA,2020-07-06,54.193687438964844
EFA,2020-07-07,53.39952087402344
EFA,2020-07-08,53.8484001159668
EFA,2020-07-09,53.235504150390625
EFA,2020-07-10,53.80523681640625
EFA,2020-07-13,53.45994186401367
EFA,2020-07-14,54.245487213134766
EFA,2020-07-15,54.85837936401367
EFA,2020-07-16,54.50444793701172
EFA,2020-07-17,54.82384490966797
EFA,2020-07-20,55.09144973754883
EFA,2020-07-21,55.203670501708984
EFA,2020-07-22,55.35042953491211
EFA,2020-07-23,54.91017532348633
EFA,2020-07-24,54.6080436706543
EFA,2020-07-27,55.32452392578125
EFA,2020-07-28,54.97060012817383
EFA,2020-07-29,55.54896545410156
EFA,2020-07-30,54.72889709472656
EFA,2020-07-31,53.563533782958984
EFA,2020-08-03,54.6080436706543
EFA,2020-08-04,54.91017532348633
EFA,2020-08-05,55.09144973754883
EFA,2020-08-06,55.15187454223633
EFA,2020-08-07,54.92743682861328
EFA,2020-08-10,55.10871505737305
EFA,2020-08-11,55.30725860595703
EFA,2020-08-12,56.53304672241211
EFA,2020-08-13,56.282711029052734
EFA,2020-08-14,55.93742370605469
EFA,2020-08-17,56.36041259765625
EFA,2020-08-18,56.32587432861328
EFA,2020-08-19,56.075538635253906
EFA,2020-08-20,55.894256591796875
EFA,2020-08-21,55.60939025878906
EFA,2020-08-24,56.343135833740234
EFA,2020-08-25,56.37765884399414
EFA,2020-08-26,56.705692291259766
EFA,2020-08-27,56.127323150634766
EFA,2020-08-28,56.524417877197266
EFA,2020-08-31,56.092811584472656
EFA,2020-09-01,56.15323257446289
EFA,2020-09-02,56.90423583984375
EFA,2020-09-03,55.61802291870117
EFA,2020-09-04,55.695709228515625
EFA,2020-09-08,55.01375961303711
EFA,2020-09-09,56.041011810302734
EFA,2020-09-10,55.384952545166016
EFA,2020-09-11,55.93742370605469
EFA,2020-09-14,56.23955154418945
EFA,2020-09-15,56.602108001708984
EFA,2020-09-16,56.602108001708984
EFA,2020-09-17,56.6797981262207
EFA,2020-09-18,56.2222785949707
EFA,2020-09-21,54.79795837402344
EFA,2020-09-22,54.78068161010742
EFA,2020-09-23,54.32317352294922
EFA,2020-09-24,54.27138137817383
EFA,2020-09-25,54.452659606933594
EFA,2020-09-28,55.27273178100586
EFA,2020-09-29,55.21230697631836
EFA,2020-09-30,54.944705963134766
EFA,2020-10-01,55.264095306396484
EFA,2020-10-02,55.15187454223633
EFA,2020-10-05,55.98921203613281
EFA,2020-10-06,55.393585205078125
EFA,2020-10-07,55.86836624145508
EFA,2020-10-08,56.25681686401367
EFA,2020-10-09,56.69707107543945
EFA,2020-10-12,57.02508544921875
EFA,2020-10-13,56.38629913330078
EFA,2020-10-14,56.29134750366211
EFA,2020-10-15,55.62666320800781
EFA,2020-10-16,55.8856201171875
EFA,2020-10-19,55.67844772338867
EFA,2020-10-20,55.95468521118164
EFA,2020-10-21,55.68708801269531
EFA,2020-10-22,55.73023986816406
EFA,2020-10-23,56.092811584472656
EFA,2020-10-26,55.082820892333984
EFA,2020-10-27,54.651206970214844
EFA,2020-10-28,53.019691467285156
EFA,2020-10-29,53.27003479003906
EFA,2020-10-30,52.993797302246094
EFA,2020-11-02,53.68438720703125
EFA,2020-11-03,55.09144973754883
EFA,2020-11-04,55.695709228515625
EFA,2020-11-05,57.033714294433594
EFA,2020-11-06,57.154579162597656
EFA,2020-11-09,58.82061767578125
EFA,2020-11-10,59.34718704223633
EFA,2020-11-11,59.84785461425781
EFA,2020-11-12,58.975990295410156
EFA,2020-11-13,59.88239288330078
EFA,2020-11-16,60.5039176940918
EFA,2020-11-17,60.4434814453125
EFA,2020-11-18,60.12409210205078
EFA,2020-11-19,60.547061920166016
EFA,2020-11-20,60.72835159301758
EFA,2020-11-23,60.65066909790039
EFA,2020-11-24,61.55706024169922
EFA,2020-11-25,61.47936248779297
EFA,2020-11-27,61.9023551940918
EFA,2020-11-30,60.555702209472656
EFA,2020-12-01,61.98004150390625
EFA,2020-12-02,61.988670349121094
EFA,2020-12-03,62.09225845336914
EFA,2020-12-04,62.618831634521484
EFA,2020-12-07,62.10952377319336
EFA,2020-12-08,62.3253288269043
EFA,2020-12-09,62.41166305541992
EFA,2020-12-10,62.49797439575195
EFA,2020-12-11,62.30806350708008
EFA,2020-12-14,62.346412658691406
EFA,2020-12-15,62.982696533203125
EFA,2020-12-16,63.22674560546875
EFA,2020-12-17,63.6712646484375
EFA,2020-12-18,63.34004592895508
EFA,2020-12-21,62.52943801879883
EFA,2020-12-22,62.372562408447266
EFA,2020-12-23,63.043697357177734
EFA,2020-12-24,63.069862365722656
EFA,2020-12-28,63.584102630615234
EFA,2020-12-29,63.99376678466797
EFA,2020-12-30,64.0809326171875
EFA,2020-12-31,63.59282302856445
EFA,2021-01-04,63.92403030395508
EFA,2021-01-05,64.5864486694336
EFA,2021-01-06,65.32733917236328
EFA,2021-01-07,65.39704895019531
EFA,2021-01-08,66.00718688964844
EFA,2021-01-11,65.14429473876953
EFA,2021-01-12,65.4406509399414
EFA,2021-01-13,65.35346984863281
EFA,2021-01-14,65.87644958496094
EFA,2021-01-15,64.84795379638672
EFA,2021-01-19,65.31861877441406
EFA,2021-01-20,65.76313018798828
EFA,2021-01-21,65.81543731689453
EFA,2021-01-22,65.50166320800781
EFA,2021-01-25,65.42320251464844
EFA,2021-01-26,65.51908111572266
EFA,2021-01-27,64.01991271972656
EFA,2021-01-28,64.4295654296875
EFA,2021-01-29,63.09600830078125
EFA,2021-02-01,63.84559631347656
EFA,2021-02-02,64.4905776977539
EFA,2021-02-03,64.64746856689453
EFA,2021-02-04,64.71720886230469
EFA,2021-02-05,65.1181411743164
EFA,2021-02-08,65.5713882446289
EFA,2021-02-09,65.928741455078125
EFA,2021-02-10,65.702117919921875
EFA,2021-02-11,66.14665222167969
EFA,2021-02-12,66.512725830078125
EFA,2021-02-16,66.99211883544922
EFA,2021-02-17,66.5998764038086
EFA,2021-02-18,66.2686767578125
EFA,2021-02-19,66.4604263305664
EFA,2021-02-22,66.2948226928711
EFA,2021-02-23,66.3558349609375
EFA,2021-02-24,66.565032958984375
EFA,2021-02-25,65.43192291259766
EFA,2021-02-26,64.50801086425781
EFA,2021-03-01,65.71955108642578
EFA,2021-03-02,65.64982604980469
EFA,2021-03-03,65.248870849609375
EFA,2021-03-04,64.63004302978516
EFA,2021-03-05,65.04842376708984
EFA,2021-03-08,64.8218002319336
EFA,2021-03-09,65.69341278076172
EFA,2021-03-10,65.972320556640625
EFA,2021-03-11,66.32097625732422
EFA,2021-03-12,66.48656463623047
EFA,2021-03-15,66.53885650634766
EFA,2021-03-16,66.65218353271484
EFA,2021-03-17,67.044403076171875
EFA,2021-03-18,66.43426513671875
EFA,2021-03-19,66.61731719970703
EFA,2021-03-22,66.67833709716797
EFA,2021-03-23,65.75443267822266
EFA,2021-03-24,65.42320251464844
EFA,2021-03-25,65.91131591796875
EFA,2021-03-26,66.76548767089844
EFA,2021-03-29,66.50402069091797
EFA,2021-03-30,66.41685485839844
EFA,2021-03-31,66.12921142578125
EFA,2021-04-01,66.99211883544922
EFA,2021-04-05,67.96832275390625
EFA,2021-04-06,67.244873046875
EFA,2021-04-07,67.38434600830078
EFA,2021-04-08,67.767852783203125
EFA,2021-04-09,67.97703552246094
EFA,2021-04-12,67.60224151611328
EFA,2021-04-13,67.99446105957031
EFA,2021-04-14,68.04676818847656
EFA,2021-04-15,68.61329650878906
EFA,2021-04-16,69.11012268066406
EFA,2021-04-19,68.98810577392578
EFA,2021-04-20,67.75042724609375
EFA,2021-04-21,68.44770050048828
EFA,2021-04-22,68.22108459472656
EFA,2021-04-23,68.91837310791016
EFA,2021-04-26,68.970672607421875
EFA,2021-04-27,68.74406433105469
EFA,2021-04-28,68.91837310791016
EFA,2021-04-29,68.94451904296875
EFA,2021-04-30,68.08161926269531
EFA,2021-05-03,68.831207275390625
EFA,2021-05-04,67.81143951416016
EFA,2021-05-05,68.73534393310547
EFA,2021-05-06,69.3018798828125
EFA,2021-05-07,70.086334228515625
EFA,2021-05-10,69.7115478515625
EFA,2021-05-11,68.796356201171875
EFA,2021-05-12,67.69811248779297
EFA,2021-05-13,68.20365905761719
EFA,2021-05-14,69.345458984375
EFA,2021-05-17,69.21472930908203
EFA,2021-05-18,69.36289978027344
EFA,2021-05-19,68.752777099609375
EFA,2021-05-20,69.65924835205078
EFA,2021-05-21,69.75511169433594
EFA,2021-05-24,70.18221282958984
EFA,2021-05-25,70.19963836669922
EFA,2021-05-26,70.15605926513672
EFA,2021-05-27,70.28681182861328
EFA,2021-05-28,70.4524154663086
EFA,2021-06-01,70.70518493652344
EFA,2021-06-02,70.94051361083984
EFA,2021-06-03,70.59185791015625
EFA,2021-06-04,71.19328308105469
EFA,2021-06-07,71.42860412597656
EFA,2021-06-08,71.39376068115234
EFA,2021-06-09,71.201995849609375
EFA,2021-06-10,71.39815521240234
EFA,2021-06-11,71.566009521484375
EFA,2021-06-14,71.68970489501953
EFA,2021-06-15,71.77806091308594
EFA,2021-06-16,71.33628845214844
EFA,2021-06-17,70.841522216796875
EFA,2021-06-18,69.37483978271484
EFA,2021-06-21,70.28489685058594
EFA,2021-06-22,70.29371643066406
EFA,2021-06-23,69.84312438964844
EFA,2021-06-24,70.514617919921875
EFA,2021-06-25,70.6648178100586
EFA,2021-06-28,70.214202880859375
EFA,2021-06-29,70.23188018798828
EFA,2021-06-30,69.69293212890625
EFA,2021-07-01,69.86080169677734
EFA,2021-07-02,70.09934997558594
EFA,2021-07-06,69.63990783691406
EFA,2021-07-07,70.01982879638672
EFA,2021-07-08,69.1186294555664
EFA,2021-07-09,70.29371643066406
EFA,2021-07-12,70.59413146972656
